text,label
สวัสดีครับขอสายคุณสมชายหน่อยครับผมโทรจากแผนกบริการลูกค้าของธนาคารสำนักงานใหญ่ครับพอดีระบบตรวจสอบของเราตรวจเจอความผิดปกติในการใช้จ่ายผ่านบัตรเครดิตของคุณที่ห้างสรรพสินค้าในจังหวัดภูเก็ตเมื่อช่วงเช้าที่ผ่านมาเป็นยอดชำระสินค้าแบรนด์เนมจำนวนห้าหมื่นแปดพันบาทไม่ทราบว่าคุณสมชายได้ทำรายการนี้ด้วยตนเองหรือเปล่าครับอ๋อไม่ใช่เหรอครับถ้าอย่างนั้นมีความเป็นไปได้สูงมากที่บัตรของคุณจะถูกคัดลอกข้อมูลหรือถูกแอบอ้างใช้งานนะครับเพื่อความปลอดภัยของยอดเงินในบัญชีอื่นของคุณผมแนะนำว่าเราควรต้องทำการระงับบัตรและลงทะเบียนรหัสความปลอดภัยใหม่ในระบบทันทีเดี๋ยวผมจะส่งลิงก์ยืนยันตัวตนผ่านทางข้อความให้คุณคลิกเข้าไปเพื่อตรวจสอบรายการย้อนหลังและกดยืนยันว่าไม่ได้เป็นคนทำรายการนี้นะครับรบกวนคุณสมชายช่วยเช็คข้อความที่เข้าตอนนี้แล้วทำตามขั้นตอนในหน้าเว็บได้เลยครับเพื่อป้องกันไม่ให้ยอดเงินถูกดึงออกไปมากกว่านี้ครับสวัสดีครับขอสายคุณสมชายหน่อยครับผมโทรจากแผนกบริการลูกค้าของธนาคารสำนักงานใหญ่ครับพอดีระบบตรวจสอบของเราตรวจเจอความผิดปกติในการใช้จ่ายผ่านบัตรเครดิตของคุณที่ห้างสรรพสินค้าในจังหวัดภูเก็ตเมื่อช่วงเช้าที่ผ่านมาเป็นยอดชำระสินค้าแบรนด์เนมจำนวนห้าหมื่นแปดพันบาทไม่ทราบว่าคุณสมชายได้ทำรายการนี้ด้วยตนเองหรือเปล่าครับอ๋อไม่ใช่เหรอครับถ้าอย่างนั้นมีความเป็นไปได้สูงมากที่บัตรของคุณจะถูกคัดลอกข้อมูลหรือถูกแอบอ้างใช้งานนะครับเพื่อความปลอดภัยของยอดเงินในบัญชีอื่นของคุณผมแนะนำว่าเราควรต้องทำการระงับบัตรและลงทะเบียนรหัสความปลอดภัยใหม่ในระบบทันทีเดี๋ยวผมจะส่งลิงก์ยืนยันตัวตนผ่านทางข้อความให้คุณคลิกเข้าไปเพื่อตรวจสอบรายการย้อนหลังและกดยืนยันว่าไม่ได้เป็นคนทำรายการนี้นะครับรบกวนคุณสมชายช่วยเช็คข้อความที่เข้าตอนนี้แล้วทำตามขั้นตอนในหน้าเว็บได้เลยครับเพื่อป้องกันไม่ให้ยอดเงินถูกดึงออกไปมากกว่านี้ครับ,1
สวัสดีครับคุณสมชายใช่ไหมครับพอดีผมโทรจากฝ่ายตรวจสอบการจองที่พักของแพลตฟอร์มอาโกด้าครับพอดีเห็นมีรายการจองห้องพักพูลวิลล่าที่พัทยาเข้ามาในระบบเมื่อสักครู่นี้เองครับยอดชำระอยู่ที่หนึ่งหมื่นสองพันบาทพอดีเราเห็นว่าเป็นการจองที่กดซ้ำซ้อนกันสองครั้งในเวลาไล่เลี่ยกันน่ะครับไม่ทราบว่าคุณสมชายตั้งใจจะจองสองห้องหรือเปล่าครับอ๋อไม่ใช่เหรอครับเข้าใจเลยครับน่าจะเป็นที่ระบบอินเทอร์เน็ตขัดข้องตอนกดชำระเงินแน่ๆเลยครับไม่ต้องกังวลนะครับเดี๋ยวทางผมช่วยยกเลิกรายการที่เกินมาให้ทันทีครับเพื่อที่ยอดเงินจะได้คืนเข้าบัตรเครดิตภายในวันนี้เลยรบกวนคุณสมชายช่วยแจ้งเลขรหัสยกเลิกที่กำลังจะส่งเข้ามือถือเป็นเลขหกหลักให้ผมหน่อยได้ไหมครับเป็นรหัสยืนยันเพื่อทำการรีฟันด์เงินคืนเข้าบัญชีน่ะครับถ้าไม่แจ้งตอนนี้ยอดจะถูกตัดไปทั้งสองยอดเลยนะครับรบกวนเช็คข้อความให้หน่อยครับสวัสดีครับคุณสมชายใช่ไหมครับพอดีผมโทรจากฝ่ายตรวจสอบการจองที่พักของแพลตฟอร์มอาโกด้าครับพอดีเห็นมีรายการจองห้องพักพูลวิลล่าที่พัทยาเข้ามาในระบบเมื่อสักครู่นี้เองครับยอดชำระอยู่ที่หนึ่งหมื่นสองพันบาทพอดีเราเห็นว่าเป็นการจองที่กดซ้ำซ้อนกันสองครั้งในเวลาไล่เลี่ยกันน่ะครับไม่ทราบว่าคุณสมชายตั้งใจจะจองสองห้องหรือเปล่าครับอ๋อไม่ใช่เหรอครับเข้าใจเลยครับน่าจะเป็นที่ระบบอินเทอร์เน็ตขัดข้องตอนกดชำระเงินแน่ๆเลยครับไม่ต้องกังวลนะครับเดี๋ยวทางผมช่วยยกเลิกรายการที่เกินมาให้ทันทีครับเพื่อที่ยอดเงินจะได้คืนเข้าบัตรเครดิตภายในวันนี้เลยรบกวนคุณสมชายช่วยแจ้งเลขรหัสยกเลิกที่กำลังจะส่งเข้ามือถือเป็นเลขหกหลักให้ผมหน่อยได้ไหมครับเป็นรหัสยืนยันเพื่อทำการรีฟันด์เงินคืนเข้าบัญชีน่ะครับถ้าไม่แจ้งตอนนี้ยอดจะถูกตัดไปทั้งสองยอดเลยนะครับรบกวนเช็คข้อความให้หน่อยครับ,1
สวัสดีนะครับ สวัสดีครับ เอ่อวันนี้ เอ่อ ผมชื่ออนาคมนะครับก็ที่โทรมาวันนี้ก็จะมาเอ่อ ถาม ถามเรื่องการทำอาหารนะครับว่าเจ้าเป็นยังไงบ้างครับ ก็เพราะว่าเราก็ไม่รู้จะพูดอะไรเหมือนกันต้องไปที่ทำงานพรุ่งนี้ แล้วแล้วชื่ออะไรบ้างอ่ะ เราก็ไม่รู้เหมือนกันก็ เอ่อ ตามนั้น โอเคงั้นเจอกัน,0
สวัสดีครับเรียนสายคุณสมชายนะครับผมวิวัฒน์โทรจากแผนกตรวจสอบทุจริตของธนาคารกสิกรไทยครับพอดีระบบตรวจพบรายการใช้งานบัตรเครดิตที่ผิดปกติเป็นยอดชำระค่าโฆษณาเฟซบุ๊กจากต่างประเทศจำนวนสามยอดติดต่อกันยอดละสามพันห้าร้อยบาทไม่ทราบว่าคุณสมชายเป็นผู้ทำรายการนี้เองหรือไม่ครับอ๋อไม่ใช่ใช่ไหมครับถ้าอย่างนั้นเบื้องต้นผมขออนุญาตทำการระงับบัตรใบนี้ไว้ก่อนเพื่อป้องกันความเสียหายเพิ่มเติมนะครับคุณสมชายรบกวนตรวจสอบในแอปเคพลัสตอนนี้ได้เลยครับว่าสถานะบัตรถูกล็อคแล้วหรือยังและเพื่อความปลอดภัยผมจะไม่ขอรหัสโอทีพีหรือข้อมูลส่วนตัวใดๆของคุณผ่านทางโทรศัพท์นะครับรบกวนคุณสมชายถือสายรอสักครู่เดี๋ยวผมจะแจ้งหมายเลขเคสอ้างอิงเพื่อให้คุณนำไปติดต่อที่สาขาหรือโทรกลับมาที่เบอร์คอลเซ็นเตอร์หลังบัตรเพื่อออกบัตรใหม่ด้วยตนเองครับสวัสดีครับเรียนสายคุณสมชายนะครับผมวิวัฒน์โทรจากแผนกตรวจสอบทุจริตของธนาคารกสิกรไทยครับพอดีระบบตรวจพบรายการใช้งานบัตรเครดิตที่ผิดปกติเป็นยอดชำระค่าโฆษณาเฟซบุ๊กจากต่างประเทศจำนวนสามยอดติดต่อกันยอดละสามพันห้าร้อยบาทไม่ทราบว่าคุณสมชายเป็นผู้ทำรายการนี้เองหรือไม่ครับอ๋อไม่ใช่ใช่ไหมครับถ้าอย่างนั้นเบื้องต้นผมขออนุญาตทำการระงับบัตรใบนี้ไว้ก่อนเพื่อป้องกันความเสียหายเพิ่มเติมนะครับคุณสมชายรบกวนตรวจสอบในแอปเคพลัสตอนนี้ได้เลยครับว่าสถานะบัตรถูกล็อคแล้วหรือยังและเพื่อความปลอดภัยผมจะไม่ขอรหัสโอทีพีหรือข้อมูลส่วนตัวใดๆของคุณผ่านทางโทรศัพท์นะครับรบกวนคุณสมชายถือสายรอสักครู่เดี๋ยวผมจะแจ้งหมายเลขเคสอ้างอิงเพื่อให้คุณนำไปติดต่อที่สาขาหรือโทรกลับมาที่เบอร์คอลเซ็นเตอร์หลังบัตรเพื่อออกบัตรใหม่ด้วยตนเองครับ,0
สวัสดีครับขอสายคุณสมชายหน่อยครับผมโทรจากดีลิเวอรีนะครับพอดีผมมาส่งอาหารที่หน้าหมู่บ้านแล้วครับแต่ว่าหมุดในแผนที่มันไม่ตรงน่ะครับพี่ไม่ทราบว่าบ้านพี่อยู่ซอยไหนครับพอดีในระบบมันขึ้นว่าให้วางไว้ที่ป้อมยามแต่ในโน้ตพี่เขียนว่าให้เข้าไปส่งที่บ้านเลขที่หนึ่งทับสองแต่ รปภ เขาไม่ให้ผมเข้าครับพี่ช่วยบอกทางผมนิดนึงได้ไหมครับอ๋อซอยสามเหรอครับเข้าซอยไปแล้วหลังที่สองซ้ายมือนะครับโอเคครับพี่เดี๋ยวผมรีบเข้าไปส่งให้เลยครับพอดีเมื่อกี้โทรหาพี่รอบแรกแล้วสายไม่ว่างเลยนึกว่าโทรผิดเบอร์ขอบคุณมากครับพี่เดี๋ยวเจอกันครับสวัสดีครับขอสายคุณสมชายหน่อยครับผมโทรจากดีลิเวอรีนะครับพอดีผมมาส่งอาหารที่หน้าหมู่บ้านแล้วครับแต่ว่าหมุดในแผนที่มันไม่ตรงน่ะครับพี่ไม่ทราบว่าบ้านพี่อยู่ซอยไหนครับพอดีในระบบมันขึ้นว่าให้วางไว้ที่ป้อมยามแต่ในโน้ตพี่เขียนว่าให้เข้าไปส่งที่บ้านเลขที่หนึ่งทับสองแต่ รปภ เขาไม่ให้ผมเข้าครับพี่ช่วยบอกทางผมนิดนึงได้ไหมครับอ๋อซอยสามเหรอครับเข้าซอยไปแล้วหลังที่สองซ้ายมือนะครับโอเคครับพี่เดี๋ยวผมรีบเข้าไปส่งให้เลยครับพอดีเมื่อกี้โทรหาพี่รอบแรกแล้วสายไม่ว่างเลยนึกว่าโทรผิดเบอร์ขอบคุณมากครับพี่เดี๋ยวเจอกันครับ,0
ฮัลโหลเองอยู่ไหนวะ เออเนี่ยกูรอหน้า เซเว่นนานละนะ ฝนตกหนักมากเลยเสียง ไม่ค่อยได้ยินเลยว่ะ เออๆ รีบมานะ ซื้อน้ำแข็งมาด้วย แค่นี้นะ,0
สวัสดีค่ะเรียนสายคุณ ภัทรพล หรือเปล่าคะ โทรจาก บัตรเครดิตยูโอบีค่ะ พอดีจะเรียนแจ้งสิทธิประโยชน์ ผ่อนชำระศูนย์เปอร์เซ็นต์ นานสิบเดือน ไม่ทราบว่าสะดวกฟัง สักครู่ไหมคะ ฮัลโหล ได้ยินไหมคะ,0
พี่ครับ ผม ไลน์แมน นะครับ ร้านบอกว่า กะเพราหมูหมด พี่จะเอาเป็นไก่ แทนไหมครับ หรือจะเอาเป็น เนื้อ เพิ่มเงินสิบบาท ครับพี่ ฮัลโหลพี่ สัญญาณไม่ดีเลย พิมพ์แชทบอกได้ไหมครับ,
ฮัลโหลแม่ เออ วันนี้ไม่กับนะ งานเยอะมาก น่าจะเลิกดึก ไม่ต้องรอข้าวนะ กินก่อนเลย แค่นี้นะแม่ ประชุมอยู่ บายๆ,0
สวัสดีครับ จากทรู ครับ แจ้งยอดค่าบริการ เดือนมกราคม ยอดค้างชำระ แปดร้อยเก้าสิบ บาท กรุณาชำระภายในวันที่ ยี่สิบห้า เพื่อหลีกเลี่ยงการระงับสัญญาณ ขอบคุณครับ,0
เห้ยไอ้บอย ส่งไฟล์งานให้หน่อยดิ ที่คุยกันเมื่อวานอะ ในกลุ่มไลน์ เออ รีบหน่อยนะหัวหน้าตาม แล้ว เดี๋ยวโดนด่า เออๆ ขอบใจมากเพื่อน,0
สวัสดีค่ะ ติดต่อจากโรงพยาบาล ค่ะ จะขอเรียนแจ้งนัดหมายคุณหมอ วันเสาร์นี้ เวลาเก้าโมงเช้านะคะ รบกวนคนไข้งดน้ำงดอาหาร หลังเที่ยงคืนด้วยนะคะ ค่ะ ขอบคุณค่ะ,0
ฮัลโหล ได้ยินปะ เออๆ เมื่อกี้เน็ตหลุด ว่าไงนะ อ๋อ ร้านหมูกระทะหน้าปากซอยอะนะ ได้ดิ เจอกันหกโมง เอารถไปปะ หรือให้นั่งวินไป โอเคๆ เจอกัน,0
สวัสดีครับ ขอสายคุณ สมฤทัย ครับ ผมโทรจากบริษัทประกัน ภัย รถยนต์ พอดีเห็นประกันรถทะเบียน กอไก่ ฮอนด้า จะหมดอายุเดือนหน้า สนใจต่อเบี้ยราคาเดิมไหมครับ มีแถม กล้องติดหน้ารถ ด้วยครับ,0
ขอโทษนะคะ โทรผิดหรือเปล่าคะ ไม่ใช่เบอร์คุณวิชัยค่ะ ค่ะ น่าจะผิดเบอร์นะคะ ค่ะ ไม่เป็นไรค่ะ สวัสดีค่ะ,0
ตัวเอง วันนี้กลับกี่โมง เค้าหิวข้าวแล้ว ซื้อก๋วยเตี๋ยวหน้าตึกมาฝากหน่อย เอาเส้นเล็กต้มยำนะ ไม่ใส่ถั่วงอก อย่าลืมนะ รีบมานะหิวมาก จุ๊บๆ,0
สวัสดีค่ะ ขออนุญาตเรียนสายฝ่ายจัดซื้อค่ะ ติดต่อจากบริษัท ขายส่งอุปกรณ์สำนักงานค่ะ พอดีจะขอเสนอแคตตาล็อกสินค้าใหม่ ราคาพิเศษ ส่งเมล์ไปให้พิจารณาก่อนได้ไหมคะ ขอทราบอีเมล ด้วยค่ะ,0
ฮัลโหลลูกพี่ วันนี้เข้าไซตืงานไหม พอดีปูนที่สั่ง มันมาส่งผิดสเปก พี่ช่วยเข้ามาดูหน่อย ด่วนเลยครับ ช่างไม่กล้าเท กลัวมีปัญหา ครับๆ รออยู่นะครับ,0
สวัสดีครับจองโต๊ะครับ สำหรับห้าท่าน วันศุกร์นี้ เวลาทุ่มนึงครับ ห้องวีไอพีว่างไหมครับ อ๋อ เต็มเหรอครับ งั้นโซนข้างนอกก็ได้ครับ ขอโต๊ะริมน้ำนะครับ ชื่อคุณศรรามครับ เบอร์นี้นะครับ,0
ฮัลโหล แก ได้ยินปะ สัญญาณขาดๆ หายๆ ว่ะ อยู่บนลิฟต์ปะเนี่ย เออ เดี๋ยวค่อยคุยนะ เสียงมันอู้อี้ ฟังไม่รู้เรื่องเลย เดี๋ยวโทรใหม่ บาย,0
ฮัลโหลมึงเออกุอยู่หน้าปากซอยละเนี่ยรถติดชิบหายเลยว่ะฝนก็ตกเนี่ยเดี๋ยวมึงสั่งเบียร์รอเลยนะเออๆแค่นี้นะเดี๋ยวรีบวิ่งเข้าไป,0
สวัสดีค่ะเรียนสายคุณกมลวรรณนะคะโทรจากบัตรเครดิตเซ็นทรัลการ์ดค่ะพอดีจะเรียนแจ้งสิทธิประโยชน์อัพเกรดหน้าบัตรเป็นตัวใหม่นะคะได้แต้มสะสมคูณสองไม่ทราบว่าสะดวกฟังรายละเอียดสักครู่มั้ยคะ,0
พี่คับผมไลน์แมนนะคับพอดีร้านเขาน้ำแข็งหมดอ่ะพี่พี่จะรับเป็นน้ำเปล่าอย่างเดียวมั้ยคับหรือให้ผมแวะซื้อเซเว่นให้ได้คับแต่ต้องรอนิดนึงนะพี่พอดีฝนตกรถเยอะมาก,0
ฮัลโหลแม่เออวันนี้ไม่กลับนะงานเยอะว่ะต้องเคลียร์บัญชีให้เสร็จเนี่ยเดี๋ยวพรุ่งนี้เช้าเข้าไปหาเตรียมกับข้าวไว้ให้ด้วยนะอยากกินแกงส้มเออๆแค่นี้นะแม่สวัสดีจ้ะ,0
สวัสดีครับติดต่อจากศูนย์บริการรถยนต์โตโยต้านะครับแจ้งเตือนกำหนดเช็คระยะรถทะเบียนสามกอไก่สี่หนึ่งสองครับครบกำหนดถ่ายน้ำมันเครื่องแล้วครับสะดวกนัดวันเข้ามาเลยมั้ยครับช่วงนี้มีโปรลดค่าแรงด้วยนะครับ,0
โหลแกได้ยินปะเออเน็ตมันกากว่ะอยู่บนเขาเนี่ยสัญญาณไม่ค่อยมีเออเรื่องงานเดี๋ยววันจันทร์ค่อยคุยได้ปะตอนนี้ไม่สะดวกเลยเสียงมันขาดๆหายๆว่ะแค่นี้นะ,0
ขอโทษนะคับอันนี้ใช่เบอร์ช่างแอร์มั้ยคับพอดีแอร์ที่บ้านน้ำหยดอ่ะคับอยากให้นัดคิวเข้ามาดูให้หน่อยคับหมู่บ้านพฤกษาซอยห้านะคับสะดวกเข้ามาบ่ายนี้เลยมั้ยคับร้อนมากเลย,0
